effective_date,action,ticker,security_id,company_name,source,source_url,source_snapshot_id,verified,notes,related_ticker
2026-04-20,REMOVE,TEAM,ndx100-pit:TEAM,Atlassian,en.wikipedia.org/wiki/Historical_components_of_the_Nasdaq-100,https://en.wikipedia.org/wiki/Historical_components_of_the_Nasdaq-100,wikipedia-nasdaq100-history-2026-08-28,true,"Did not meet minimum monthly weight requirements"
2026-05-18,ADD,LITE,ndx100-pit:LITE,Lumentum,en.wikipedia.org/wiki/Historical_components_of_the_Nasdaq-100,https://en.wikipedia.org/wiki/Historical_components_of_the_Nasdaq-100,wikipedia-nasdaq100-history-2026-08-28,true,"Replaced CoStar Group"
2026-05-18,REMOVE,CSGP,ndx100-pit:CSGP,CoStar Group,en.wikipedia.org/wiki/Historical_components_of_the_Nasdaq-100,https://en.wikipedia.org/wiki/Historical_components_of_the_Nasdaq-100,wikipedia-nasdaq100-history-2026-08-28,true,"Did not meet minimum monthly weight requirements"
2026-06-22,ADD,ALAB,ndx100-pit:ALAB,Astera Labs,en.wikipedia.org/wiki/Historical_components_of_the_Nasdaq-100,https://en.wikipedia.org/wiki/Historical_components_of_the_Nasdaq-100,wikipedia-nasdaq100-history-2026-08-28,true,"Quarterly reconstitution (index moved to quarterly rebalancing in 2026)"
2026-06-22,REMOVE,CHTR,ndx100-pit:CHTR,Charter Communications,en.wikipedia.org/wiki/Historical_components_of_the_Nasdaq-100,https://en.wikipedia.org/wiki/Historical_components_of_the_Nasdaq-100,wikipedia-nasdaq100-history-2026-08-28,true,"Quarterly reconstitution removal"
2026-06-22,ADD,CRWV,ndx100-pit:CRWV,CoreWeave,en.wikipedia.org/wiki/Historical_components_of_the_Nasdaq-100,https://en.wikipedia.org/wiki/Historical_components_of_the_Nasdaq-100,wikipedia-nasdaq100-history-2026-08-28,true,"Quarterly reconstitution"
2026-06-22,REMOVE,CTSH,ndx100-pit:CTSH,Cognizant,en.wikipedia.org/wiki/Historical_components_of_the_Nasdaq-100,https://en.wikipedia.org/wiki/Historical_components_of_the_Nasdaq-100,wikipedia-nasdaq100-history-2026-08-28,true,"Quarterly reconstitution removal"
2026-06-22,ADD,NBIS,ndx100-pit:NBIS,Nebius Group,en.wikipedia.org/wiki/Historical_components_of_the_Nasdaq-100,https://en.wikipedia.org/wiki/Historical_components_of_the_Nasdaq-100,wikipedia-nasdaq100-history-2026-08-28,true,"Quarterly reconstitution"
2026-06-22,REMOVE,INSM,ndx100-pit:INSM,Insmed,en.wikipedia.org/wiki/Historical_components_of_the_Nasdaq-100,https://en.wikipedia.org/wiki/Historical_components_of_the_Nasdaq-100,wikipedia-nasdaq100-history-2026-08-28,true,"Quarterly reconstitution removal"
2026-06-22,ADD,RKLB,ndx100-pit:RKLB,Rocket Lab,en.wikipedia.org/wiki/Historical_components_of_the_Nasdaq-100,https://en.wikipedia.org/wiki/Historical_components_of_the_Nasdaq-100,wikipedia-nasdaq100-history-2026-08-28,true,"Quarterly reconstitution",
